City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
329,camapua,-19.5314,-54.0439,41.35000000000002,18,26,1.57,BR,1697993477
330,andreapol',56.6513,32.2664,3.07000000000005,99,100,2.27,RU,1697993693
331,marolambo,-20.05,48.1167,20.439999999999998,99,99,1.7,MG,1697993693
332,ghat,24.9647,10.1728,33.23000000000002,10,81,4.54,LY,1697993369
333,callao,-12.0667,-77.15,21.160000000000025,78,100,2.57,PE,1697993384
334,betong,5.7743,101.0723,22.129999999999995,99,93,0.7,TH,1697993694
335,acapulco de juarez,16.8634,-99.8901,28.900000000000034,74,40,2.57,MX,1697993157
336,mount isa,-20.7333,139.5,17.870000000000005,32,0,0.0,AU,1697993695
337,wellston,39.1234,-82.5329,12.800000000000011,49,28,3.47,US,1697993492
338,zeribet el oued,34.6828,6.5111,26.74000000000001,18,76,3.27,DZ,1697993695
339,prince rupert,54.3161,-130.3201,5.920000000000016,85,40,8.23,CA,1697993432
340,phek,25.6667,94.5,11.390000000000043,98,90,0.67,IN,1697993696
341,tai'an,36.1853,117.12,12.920000000000016,43,3,1.34,CN,1697993462
342,malango,-2.9627,119.9001,18.760000000000048,97,26,1.12,ID,1697993697
343,sungai penuh,-2.0833,101.3833,18.400000000000034,94,93,0.61,ID,1697993698
344,cill airne,52.05,-9.5167,13.03000000000003,76,75,4.12,IE,1697993396
345,kiunga,-6.1219,141.2906,21.640000000000043,99,42,1.02,PG,1697993699
346,rutana,-3.8667,30.1,19.970000000000027,57,66,1.38,BI,1697993700
347,ponta delgada,37.7333,-25.6667,19.400000000000034,63,20,4.63,PT,1697993700
348,north saanich,48.6663,-123.4193,10.610000000000014,97,75,0.0,CA,1697993701
349,san-pedro,4.7485,-6.6363,26.360000000000014,85,37,3.92,CI,1697993701
350,talara,-4.5772,-81.2719,28.420000000000016,57,40,5.14,PE,1697993701
351,volendam,52.495,5.0708,11.720000000000027,77,25,0.89,NL,1697993702
352,san fernando,15.0286,120.6898,26.850000000000023,86,98,1.81,PH,1697993702
353,margate,51.3813,1.3862,12.210000000000036,72,13,3.17,GB,1697993702
354,atafu village,-8.5421,-172.5159,27.75,77,98,1.75,TK,1697993703
355,ukholovo,53.7929,40.4892,3.5400000000000205,78,100,5.02,RU,1697993703
356,worland,44.0169,-107.9554,8.25,81,0,2.06,US,1697993703
357,arraial do cabo,-22.9661,-42.0278,24.920000000000016,61,75,7.2,BR,1697993423
358,pyhajarvi,67.0701,27.2176,-10.909999999999968,98,40,0.83,FI,1697993704
359,saynshand,44.8824,110.1163,8.82000000000005,26,44,3.38,MN,1697993322
360,shimoda,34.6667,138.95,15.490000000000009,66,29,4.08,JP,1697993417
361,kirakira,-10.4544,161.9205,25.210000000000036,86,87,2.65,SB,1697993705
362,hinton,53.4001,-117.5857,2.160000000000025,82,99,1.24,CA,1697993451
363,urangan,-25.3,152.9,22.03000000000003,74,1,6.92,AU,1697993705
364,puerto deseado,-47.7503,-65.8938,14.950000000000045,38,0,8.0,AR,1697993367
365,dashitou,43.3067,128.5114,1.5400000000000205,79,5,1.37,CN,1697993706
366,tanque verde,32.2517,-110.7373,28.28000000000003,32,0,1.34,US,1697993706
367,eyl,7.9803,49.8164,28.390000000000043,74,85,5.65,SO,1697993706
368,ingeniero guillermo n. juarez,-23.9,-61.85,45.64000000000004,12,47,9.59,AR,1697993707
369,dazuocun,24.8862,118.9643,22.060000000000002,76,88,9.02,CN,1697993707
370,lazaro cardenas,17.9583,-102.2,28.700000000000045,72,61,0.76,MX,1697993707
371,hargeysa,9.56,44.065,22.100000000000023,59,79,5.05,SO,1697993708
372,ngereklmadel,7.4883,134.4856,25.05000000000001,94,40,0.0,PW,1697993708
373,gordonvale,-17.0936,145.7842,19.120000000000005,98,2,1.32,AU,1697993665
374,houghton,47.1219,-88.569,8.54000000000002,73,20,1.34,US,1697993659
375,borca,47.1833,25.7667,12.490000000000009,71,39,2.75,RO,1697993709
376,alofi,-19.0595,-169.9187,18.939999999999998,94,99,0.51,NU,1697993709
377,jeddah,21.5169,39.2192,29.920000000000016,70,0,3.09,SA,1697993709
378,yabelo,4.8833,38.0833,17.58000000000004,75,77,3.07,ET,1697993710
379,celestun,20.8667,-90.4,29.420000000000016,51,83,2.32,MX,1697993334
380,carutapera,-1.195,-46.02,31.27000000000004,60,55,5.4,BR,1697993710
381,frontera,26.9333,-101.45,24.939999999999998,59,86,1.34,MX,1697993711
382,kainantu,-6.2887,145.8655,13.910000000000025,94,99,2.04,PG,1697993711
383,palora,-1.7,-77.9333,29.060000000000002,36,95,2.1,EC,1697993711
384,sur,22.5667,59.5289,27.170000000000016,67,92,4.61,OM,1697993711
385,porbandar,21.6422,69.6093,28.620000000000005,58,39,5.06,IN,1697993712
386,gharghoda,22.1667,83.35,19.700000000000045,60,60,1.44,IN,1697993712
387,nar'yan-mar,67.6713,53.087,-0.3199999999999932,82,94,7.86,RU,1697993712
388,qa'en,33.7265,59.1844,16.810000000000002,33,13,0.76,IR,1697993713
389,jhingergacha,23.1131,89.0938,24.110000000000014,74,100,1.19,BD,1697993713
390,kalemie,-5.9475,29.1947,25.55000000000001,64,1,1.03,CD,1697993713
391,poyarkovo,49.6,128.6833,1.25,49,0,2.26,RU,1697993713
392,strezhevoy,60.7333,77.5889,-1.169999999999959,82,100,2.87,RU,1697993714
393,kindu,-2.95,25.95,24.57000000000005,79,47,0.41,CD,1697993714
394,timbuktu,16.7735,-3.0074,39.129999999999995,13,21,4.49,ML,1697993714
395,srednebelaya,50.6594,128.0106,-1.7899999999999636,50,1,2.96,RU,1697993715
396,linxia chengguanzhen,35.6003,103.2064,8.390000000000043,70,44,1.0,CN,1697993715
397,pajok,3.8651,32.4821,22.150000000000034,86,89,2.31,SS,1697993715
398,larkird,35.4894,66.6641,13.230000000000018,58,0,0.6,AF,1697993715
399,broken hill,-31.95,141.4333,11.28000000000003,51,63,5.01,AU,1697993716
400,preobrazheniye,42.9019,133.9064,5.310000000000002,67,1,3.21,RU,1697993716
401,burang,30.25,81.1667,-0.9199999999999591,72,78,3.13,CN,1697993716
402,bridgewater,44.3835,-64.5155,12.970000000000027,92,100,8.75,CA,1697993717
403,ciudad general teran,25.2667,-99.6833,28.07000000000005,55,92,5.09,MX,1697993717
404,ujae,8.9322,165.7642,28.29000000000002,73,100,1.23,MH,1697993717
405,san jose de jachal,-30.2406,-68.7469,24.629999999999995,39,89,5.05,AR,1697993717
406,cidreira,-30.1811,-50.2056,21.0,80,98,7.61,BR,1697993345
407,la passe,45.5549,-0.8967,15.57000000000005,67,90,4.2,FR,1697993718
408,boa vista,2.8197,-60.6733,28.99000000000001,70,75,2.06,BR,1697993718
409,yilan,24.757,121.753,22.82000000000005,98,100,0.81,TW,1697993718
410,concepcion del oro,24.6333,-101.4167,21.090000000000032,40,63,3.22,MX,1697993719
411,richfield,44.8833,-93.283,12.189999999999998,77,20,5.66,US,1697993719
412,zabol,32.25,67.25,13.650000000000034,30,0,4.89,AF,1697993719
413,sake,-1.5736,29.045,18.720000000000027,91,70,0.87,CD,1697993720
414,tosontsengel,48.7567,98.2839,2.3100000000000023,53,100,0.92,MN,1697993721
415,sitia,35.2,26.0986,23.32000000000005,67,59,2.55,GR,1697993722
416,sudislavl',57.8817,41.7083,-1.3799999999999955,77,98,1.81,RU,1697993723
417,vila velha,-20.3297,-40.2925,23.970000000000027,73,100,1.54,BR,1697993723
418,borodino,55.9106,94.8983,2.890000000000043,64,100,3.03,RU,1697993723
419,puerto santa,-8.9906,-78.6456,21.970000000000027,80,84,4.04,PE,1697993724
420,klaksvik,62.2266,-6.589,9.510000000000048,94,86,8.48,FO,1697993724
421,yarmouth,41.7057,-70.2286,14.920000000000016,66,20,8.23,US,1697993724
422,susanville,40.4163,-120.653,15.220000000000027,55,75,0.89,US,1697993724
423,naracoorte,-36.9579,140.7383,4.640000000000043,93,40,1.88,AU,1697993725
424,caxito,-8.5785,13.6643,26.939999999999998,71,98,2.59,AO,1697993725
425,dawson creek,55.7666,-120.2362,-4.199999999999989,86,100,5.66,CA,1697993209
426,ulladulla,-35.35,150.4667,12.650000000000034,56,4,4.11,AU,1697993725
427,oranjemund,-28.55,16.4333,18.890000000000043,75,36,3.16,NA,1697993726
428,waingapu,-9.6567,120.2641,25.370000000000005,75,3,1.61,ID,1697993344
429,shawano,44.7822,-88.609,8.610000000000014,61,75,0.0,US,1697993502
430,san juan,-31.5375,-68.5364,27.140000000000043,36,40,9.4,AR,1697993711
431,saint-joseph,-21.3667,55.6167,22.03000000000003,76,20,3.04,RE,1697993727
432,twardogora,51.3649,17.4688,10.770000000000039,95,100,2.76,PL,1697993727
433,bouna,9.2667,-3.0,31.83000000000004,48,24,2.13,CI,1697993727
434,tailai,46.3833,123.4,7.340000000000032,47,4,5.46,CN,1697993728
435,fasa,28.9383,53.6482,20.58000000000004,32,20,0.0,IR,1697993728
436,korla,41.7597,86.1469,13.180000000000007,31,97,1.83,CN,1697993728
437,kalmunai,7.4167,81.8167,25.29000000000002,88,100,3.63,LK,1697993728
438,villa berthet,-27.2917,-60.4126,44.06,17,23,5.86,AR,1697993729
439,melfort,52.8667,-104.6177,6.07000000000005,65,29,2.06,CA,1697993729
440,aripuana,-9.1667,-60.6333,41.22000000000003,17,99,1.44,BR,1697993729
441,myeik,12.4333,98.6,25.08000000000004,89,98,1.96,MM,1697993730
442,phan rang-thap cham,11.5667,108.9833,24.890000000000043,91,87,1.72,VN,1697993730
443,cabedelo,-6.9811,-34.8339,30.370000000000005,63,86,6.17,BR,1697993353
444,kourou,5.1552,-52.6478,33.03000000000003,64,83,6.22,GF,1697993731
445,grand island,40.925,-98.342,13.03000000000003,59,0,6.17,US,1697993484
446,west bay,19.3667,-81.4167,26.370000000000005,89,75,2.06,KY,1697993731
447,morristown,36.214,-83.2949,15.57000000000005,58,20,2.57,US,1697993732
448,naze,28.3667,129.4833,20.510000000000048,68,96,3.71,JP,1697993732
449,kenai,60.5544,-151.2583,-8.96999999999997,86,0,0.0,US,1697993225
450,kruisfontein,-34.0033,24.7314,13.830000000000041,69,14,6.05,ZA,1697993269
451,flekkefjord,58.2971,6.6607,7.189999999999998,82,79,6.71,NO,1697993733
452,alesund,62.4723,6.1549,7.3799999999999955,69,0,3.6,NO,1697993322
453,siwa oasis,29.2041,25.5195,27.100000000000023,31,1,2.77,EG,1697993733
454,plastun,44.7561,136.2939,3.25,66,4,3.3,RU,1697993733
455,karibib,-21.9333,15.8333,24.82000000000005,17,0,7.24,NA,1697993734
456,taltal,-25.4,-70.4833,18.090000000000032,73,87,2.75,CL,1697993734
457,wisconsin rapids,44.3836,-89.8174,8.370000000000005,64,0,2.57,US,1697993734
458,faisalabad,31.4167,73.0833,24.78000000000003,45,0,1.89,PK,1697993734
459,paracuru,-3.41,-39.0306,27.840000000000032,61,66,7.76,BR,1697993735
460,meadow lakes,61.6247,-149.6011,-10.370000000000005,92,0,0.0,US,1697993369
461,san juan nepomuceno,9.9516,-75.082,29.930000000000007,66,100,1.42,CO,1697993735
462,la gi,10.6667,107.7833,26.32000000000005,87,89,4.17,VN,1697993735
463,dudinka,69.4058,86.1778,-2.42999999999995,92,100,4.8,RU,1697993519
464,juneau,58.3019,-134.4197,-3.0,68,40,4.63,US,1697993736
465,mweka,-4.85,21.5667,22.260000000000048,91,96,0.96,CD,1697993736
466,highland,34.1283,-117.2086,23.110000000000014,48,0,2.56,US,1697993640
467,port moresby,-9.4431,147.1797,24.680000000000007,83,40,3.09,PG,1697993737
468,kot mumin,32.1895,73.028,23.189999999999998,48,0,1.72,PK,1697993737
469,iskateley,67.6803,53.1512,-0.38999999999998636,82,95,7.86,RU,1697993737
470,west fargo,46.875,-96.9004,13.010000000000048,69,75,4.63,US,1697993737
471,muroto-misakicho,33.2833,134.15,17.650000000000034,65,41,2.6,JP,1697993738
472,ma'rib,15.4591,45.3253,25.55000000000001,22,31,1.6,YE,1697993738
473,kolonia town,6.964,158.206,24.0,100,75,1.54,FM,1697993738
474,anna regina,7.2644,-58.5077,30.75,64,100,4.17,GY,1697993738
475,nyurba,63.2842,118.3319,-2.339999999999975,97,100,2.74,RU,1697993739
476,ankazoabo,-22.2833,44.5167,24.77000000000004,50,6,2.93,MG,1697993739
477,walvis bay,-22.9575,14.5053,16.720000000000027,83,29,4.8,NA,1697993739
478,shanhecun,44.7,127.2,3.930000000000007,63,33,3.26,CN,1697993740
479,brezina,33.0989,1.2608,24.060000000000002,21,1,5.59,DZ,1697993740
480,mersa matruh,31.3525,27.2453,24.110000000000014,64,40,3.6,EG,1697993740
481,oltinko'l,40.8011,72.1634,18.350000000000023,38,85,0.42,UZ,1697993740
482,corner brook,48.9667,-57.9484,7.090000000000032,94,100,5.43,CA,1697993741
483,spasskoye,44.6108,132.7969,2.580000000000041,75,2,3.18,RU,1697993741
484,bu'aale,1.0833,42.5833,26.970000000000027,64,93,5.26,SO,1697993295
485,gavrilov-yam,57.3018,39.8533,0.910000000000025,85,99,3.07,RU,1697993741
486,marsa alam,25.0757,34.8918,27.05000000000001,66,0,3.77,EG,1697993742
487,manokwari,-0.8667,134.0833,26.260000000000048,80,67,1.99,ID,1697993742
488,arawa,-6.2132,155.5367,24.710000000000036,92,97,1.46,PG,1697993743
489,dinghaicun,26.2847,119.7936,20.510000000000048,74,98,4.79,CN,1697993744
490,kavaratti,10.5669,72.642,28.980000000000018,68,33,1.84,IN,1697993745
491,aden,12.7794,45.0367,28.99000000000001,73,31,3.94,YE,1697993745
492,barah,13.7,30.3667,31.890000000000043,15,3,4.28,SD,1697993745
493,neiafu,-18.65,-173.9833,21.379999999999995,94,20,0.0,TO,1697993745
494,ajka,47.102,17.5589,12.470000000000027,69,95,1.69,HU,1697993746
495,gumushkhane,40.4603,39.4814,14.770000000000039,56,7,1.6,TR,1697993746
496,manay,7.215,126.5397,25.700000000000045,84,72,1.84,PH,1697993747
497,mwinilunga,-11.7358,24.4293,19.110000000000014,79,94,0.63,ZM,1697993747
498,gillette,44.2911,-105.5022,11.960000000000036,63,0,2.57,US,1697993459
499,kingaroy,-26.5333,151.8333,14.050000000000011,96,0,0.77,AU,1697993748
500,liwale,-9.7667,37.9333,27.910000000000025,45,32,4.7,TZ,1697993748
501,qarauyl,48.9451,79.255,12.75,62,98,13.15,KZ,1697993748
502,brookings,44.3114,-96.7984,10.890000000000043,73,92,1.79,US,1697993294
503,jiayuguan,39.8167,98.3,8.220000000000027,23,0,2.01,CN,1697993749
504,kingston,17.997,-76.7936,33.5,62,20,3.09,JM,1697993749
505,ventspils,57.3894,21.5606,8.960000000000036,100,100,1.03,LV,1697993749
506,sao felix do xingu,-6.6447,-51.995,40.620000000000005,21,100,2.0,BR,1697993750
507,balkanabat,39.5108,54.3671,19.54000000000002,61,94,4.63,TM,1697993750
508,galesong,-5.3166,119.3661,25.010000000000048,71,76,3.18,ID,1697993750
509,dambulla,7.86,80.6517,23.5,92,100,0.8,LK,1697993750
510,grand falls-windsor,48.9332,-55.6649,8.060000000000002,94,100,1.79,CA,1697993751
511,catalao,-18.1658,-47.9464,35.31,22,30,3.47,BR,1697993642
512,kill devil hills,36.0307,-75.676,20.100000000000023,52,0,5.14,US,1697993276
513,maputo,-25.9653,32.5892,22.82000000000005,68,75,7.72,MZ,1697993752
514,launceston,-41.45,147.1667,10.770000000000039,93,100,4.12,AU,1697993266
515,aabenraa,55.0443,9.4174,10.600000000000023,95,96,4.68,DK,1697993752
516,namibe,-15.1961,12.1522,20.58000000000004,87,42,4.11,AO,1697993752
517,hurricane,37.1753,-113.2899,21.220000000000027,26,2,1.34,US,1697993753
518,puerto baquerizo moreno,-0.9,-89.6,25.55000000000001,78,75,6.17,EC,1697993753
519,coahuayana de hidalgo,18.7,-103.6583,29.860000000000014,67,99,0.78,MX,1697993753
520,awjilah,29.1081,21.2869,28.30000000000001,18,0,3.05,LY,1697993753
521,besiri,37.9184,41.2924,16.75,68,0,1.03,TR,1697993754
522,bannu,32.9854,70.6027,23.78000000000003,49,0,0.96,PK,1697993754
523,zhanibek,49.4167,46.85,4.760000000000048,44,75,1.07,KZ,1697993754
524,tual,-5.6667,132.75,27.28000000000003,80,66,6.18,ID,1697993754
525,cacapava do sul,-30.5122,-53.4914,20.54000000000002,94,100,3.36,BR,1697993755
526,baganga,7.5739,126.56,25.629999999999995,83,45,1.76,PH,1697993755
527,kuanda,56.3161,116.0806,0.6800000000000068,65,100,1.2,RU,1697993755
528,new norfolk,-42.7826,147.0587,12.220000000000027,98,84,1.44,AU,1697993756
529,santana,-0.0583,-51.1817,34.10000000000002,55,40,5.66,BR,1697993756
530,pierre,44.3683,-100.351,10.510000000000048,71,20,7.2,US,1697993748
531,korsakov,46.6328,142.7813,3.8000000000000114,65,29,4.04,RU,1697993408
532,banda aceh,5.5577,95.3222,26.04000000000002,80,100,1.82,ID,1697993757
533,las heras,-46.5419,-68.9359,16.710000000000036,27,0,1.84,AR,1697993621
534,vwawa,-9.1167,32.9333,24.28000000000003,36,61,3.0,TZ,1697993757
535,sirte,31.2089,16.5887,24.55000000000001,75,10,4.01,LY,1697993719
536,san jose del cabo,23.0589,-109.6977,27.30000000000001,82,98,3.13,MX,1697993638
537,al bahah,20.0129,41.4677,21.680000000000007,36,12,4.63,SA,1697993758
538,coquimbo,-29.9533,-71.3436,17.850000000000023,67,75,7.2,CL,1697993758
539,kaohsiung,22.6163,120.3133,26.810000000000002,80,100,2.06,TW,1697993759
540,puerto madero,14.7208,-92.4215,28.57000000000005,71,83,1.86,MX,1697993759
541,suileng,47.25,127.0833,3.980000000000018,60,15,3.64,CN,1697993759
542,flying fish cove,-10.4217,105.6791,23.82000000000005,94,75,0.51,CX,1697993760
543,wellington,-41.2866,174.7756,6.860000000000014,91,40,3.6,NZ,1697993732
544,ngaruawahia,-37.6674,175.1555,8.78000000000003,91,72,1.09,NZ,1697993760
545,mount pearl,47.5166,-52.7813,15.150000000000034,88,100,10.8,CA,1697993761
546,zelino,41.9803,21.0642,20.610000000000014,53,96,2.07,MK,1697993761
547,ndele,8.4109,20.6473,27.75,59,56,1.34,CF,1697993761
548,magong,23.5654,119.5863,25.33000000000004,79,58,10.34,TW,1697993762
549,yarkovo,57.4028,67.0786,-1.509999999999991,73,20,3.96,RU,1697993762
550,kupang,-10.1667,123.5833,26.32000000000005,78,23,2.57,ID,1697993762
551,rosa zarate,0.3333,-79.4667,28.54000000000002,73,100,1.29,EC,1697993762
